ID1,ID2,Similarity
C1=CC=C(C=C1)CCCC(=O)O,C1=CN2C(=NN=[15N]2)N=C1,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1=CN2C(=N[15N]=N2)N=C1,0.075
C1=CC=C(C=C1)CCCC(=O)O,COC(=O)C1=[C-]C=C[CH]1,0.1282051282051282
C1=CC=C(C=C1)CCCC(=O)O,[CH2]C1=CC(=CC(=C1)[O])O,0.1142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C1=COC(=C1)CC#CO,0.1621621621621621
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC(=C(C=C1)[O-])[O-],0.088235294117647
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C(=CC=C1)[O-])[O-],0.1176470588235294
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C=CC(=C1)[O-])[O-],0.0857142857142857
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C=CC(=C2O1)O,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2=C(C=C1)OO2,0.0606060606060606
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C=CC=C2OO1,0.048780487804878
C1=CC=C(C=C1)CCCC(=O)O,C1C=C[CH+]C=C1C(=O)[O-],0.1282051282051282
C1=CC=C(C=C1)CCCC(=O)O,C1=COC2C(=C1)C=CO2,0.0526315789473684
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=CC2=C([C@@H]21)O)O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,CC(=O)C1=C=CC=CO1,0.1282051282051282
C1=CC=C(C=C1)CCCC(=O)O,C1C=COC2=C1C=CO2,0.131578947368421
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(OC=C1)C(=O)[CH],0.1944444444444444
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C=CO1)C(=O)[CH],0.1621621621621621
C1=CC=C(C=C1)CCCC(=O)O,C1OC2C=C=CC=C2O1,0.0476190476190476
C1=CC=C(C=C1)CCCC(=O)O,C#COC1=CCC=CO1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C=COC=C2O1,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1OC=C2C=CC=C2O1,0.048780487804878
C1=CC=C(C=C1)CCCC(=O)O,COC1=CC#CC=C1O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,COC1=C(C=CC#C1)O,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=C(C#C1)CO)O,0.1351351351351351
C1=CC=C(C=C1)CCCC(=O)O,C1C=COC2=COC=C21,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C=COC2=CO1,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1C(=C2C=CC=C2O1)O,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C=C(C=C2O1)O,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC=C(O1)C(=O)[CH],0.2
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2=C(C=COC21)O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,[CH]C1=CC(=C(C=C1)O)O,0.1212121212121212
C1=CC=C(C=C1)CCCC(=O)O,C#CC#CCCC(=O)O,0.25
